,title,artist,album,id,year,file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,zcr,bandwidth,centroid,rolloff,acousticness,danceability,energy,loudness,speechiness,tempo,valence
36,Intergalactic - Remastered,Beastie Boys,Hello Nasty (Deluxe Version/Remastered 2009),5fpizYGbi5IQoEraj6FP0R,1998,./data/Intergalactic.mp3,0.9811734527919268,-0.02964927647609377,-0.8122051781152394,1.2990222059082739,0.615238867147598,1.0031964410681333,0.639946554139445,0.27031938873790246,1.057009783496443,0.433300459397445,0.9475823404679137,0.21068858539693563,-0.4881362233341674,-0.6460923959000079,-0.09091797724254774,0.26869349600104614,0.740650302542968,1.4328754659827734,2.1595454191984413,1.6963865850952817,1.073130346578443,0.10217482488288104,-0.08091512686815762,1.1281956817124914,-0.23229167669787146,-0.4338128182868272,-0.3134039881531295,-0.4203906782107893,0.022,0.734,0.864,-6.119,0.303,105.933,0.47
37,Doo Wop (That Thing),Ms. Lauryn Hill,The Miseducation of Lauryn Hill,0uEp9E98JB5awlA084uaIg,1998,./data/Doo Wop (That Thing).mp3,-1.1036900062722195,-0.08502541067998473,-0.0017259588704471598,-0.49210569950332445,-1.16168519856822,-0.7022223163621335,-0.5212028419573823,-1.2847862171450726,0.6940038403155196,-0.06884712454285571,-1.2352625326873605,0.003493489702784605,-0.36150036100657507,-0.7346875807582872,-0.22052344954034184,-0.6855889943845822,-0.1303935659654314,-0.5026247002576831,-1.4337555560788102,-0.43587584061160034,-0.7053183750240396,0.1929217529020797,-0.7591467637255638,-1.2080602631730577,0.02086412212749907,-0.26826942357880934,-0.1897245423331966,-0.27454030190837075,0.0393,0.535,0.505,-8.926,0.245,99.935,0.495
38,You Got Me,The Roots,Things Fall Apart,4pdLZsxq0y5oJDb6Cxlokw,1999,./data/You Got Me.mp3,-1.0415455578309958,-0.13464923525162678,1.2197792312077766,0.7462775558085867,0.14924955419269947,-0.3630978959484719,0.7933259619903666,-0.9276795628380198,0.4209150911786771,-0.5411894980175459,-0.4974368318634825,-0.8935809142996451,-0.0865578585689046,1.6114815474783528,1.7753956837883589,-0.5839579445072042,-0.9240253785758199,-1.1279283839053775,-0.13924581310870873,-0.9181615850420772,-1.2840782252543161,-1.3521726113231487,-0.6490185804242493,0.4836214619686435,-0.2570702216219686,0.6887058271292181,0.01861545226901965,0.15703622519219815,0.151,0.729,0.442,-8.106,0.285,81.029,0.757
39,Still D.R.E.,Dr. Dre,2001,503OTo2dSqe7qk76rgsbep,1999,./data/Still D.R.E..mp3,0.7365774107221142,0.3372852094548602,-0.10806300647014716,-1.1373760952847614,-1.6674510916782062,-1.196692875830524,-0.7240985741465364,0.793562590960607,1.3667821573816752,0.8925342568385219,-0.2892184907581595,-0.7483392745749969,-0.40611229029323886,-0.3950686629903298,-1.9423083979121134,-2.2673612841551303,-1.755075191698904,0.1702278485771801,-1.549365013322301,-1.6228542454425123,-0.29543373323900085,-1.2481051313596394,1.9410804765944045,-1.0226557159791976,-0.2668509146514947,0.18196332855010866,-0.15903032230033431,0.019700897935986474,0.16,0.816,0.775,-3.323,0.234,93.431,0.527
40,Ms. Jackson,OutKast,Stankonia,0I3q5fE6wg7LIfHGngUTnV,2000,./data/Ms. Jackson.mp3,0.07889582549472736,0.6377448788813486,-0.1483335461757301,-0.558913089341684,-1.0354760915543118,-0.47496439999419704,-0.17180530646564235,0.08929716371182335,0.6953904848357674,0.24507610750725753,-0.6761011717865713,0.7278491688714271,0.2303466137874425,-0.8934656749315466,-0.44709253894293294,-0.808722665211309,0.31805639370677796,0.16996195376581483,-0.37059518304041184,0.3100145484314456,-0.29438207187090665,0.11846802017900343,-1.0014769591266464,-0.21884106593260805,-0.1542009689037451,-0.025036283078868415,-0.3910452744090001,-0.2501158501688951,0.142,0.843,0.805,-5.946,0.269,94.946,0.615
41,The Real Slim Shady,Eminem,The Marshall Mathers LP,3yfqSUWxFvZELEM4PmlwIR,2000,./data/The Real Slim Shady.mp3,0.25900117789895866,0.152140671223892,-0.3740390564388378,0.4971440736689489,0.8377473530659154,-1.5780165703481872,0.23425547836861377,-0.2778879417564703,0.1320820255713704,0.5422352353744041,-0.3406092210620342,0.7640394922615478,1.0241519868950273,0.9260702278952139,0.6872472509365325,0.7007285572302611,0.1757958349179125,0.13543924000451596,-0.48100916097492813,0.12196050986084146,-0.6190647842761781,-0.7245219967711723,-0.25085362902772973,-0.06124558285757625,0.4051971084062252,-0.43986958504706664,-0.17817964052726148,-0.4768982972121299,0.0302,0.949,0.661,-4.244,0.0572,104.504,0.76
42,Clint Eastwood,Gorillaz,Gorillaz,7yMiX7n9SBvadzox8T5jzT,2001,./data/Clint Eastwood.mp3,0.41701548758749263,1.0332224430017296,0.07272592250736652,0.7625066669688331,-1.1998771007208304,2.0868321352793755,-0.2997657646681682,1.046099905258229,0.048045255436210535,-0.027605257592521887,1.4208082602718441,-0.3277145814522093,-0.7841194518463406,-0.9646001673212768,0.04251497505061403,2.439257894887854,0.46908085074805667,-0.3398293375916945,-0.6207976319398013,-0.8370425603516902,-0.9353384283185299,-0.21750507595577226,1.4880304709641765,-0.25296759105446887,-0.8615350935379877,-0.7183875565984753,-1.020944255197464,-0.7519088790675815,0.0249,0.663,0.694,-8.627,0.172,167.964,0.524
43,What's Luv? (feat. Ja-Rule & Ashanti),Fat Joe,Jealous Ones Still Envy (J.O.S.E),2mKouqwAIdQnMP43zxR89r,2001,./data/What's Luv.mp3,-0.3606958293251561,-0.7406773806201605,0.05870709519203611,-1.142298486385591,-0.6300985998409011,-0.9348188127537003,0.1250827609211677,-1.8714536042055967,0.902685963440568,-1.1231710013334233,-1.6548606870052245,-1.2320363605245868,-0.6269399752604372,-1.264411612475499,-0.6247415552812581,-0.034628836440025776,-1.5966239756889853,-1.8328857542796873,-1.0778743303355902,0.5611689635935683,0.2903561127316239,-0.8010419852594964,-0.8942030094821705,-1.1339165847980976,0.46334058535331707,1.018425673748304,0.6717135247651563,0.7852888025783304,0.0219,0.835,0.707,-5.074,0.0598,93.955,0.919
44,'Till I Collapse,Eminem,The Eminem Show,4xkOaSrkexMciUUogZKVTS,2002,./data/'Till I Collapse.mp3,1.3532819347284772,0.31927306475077694,-1.471013228411859,0.7466970126929595,0.7993963253351571,-0.7152217024686003,1.2879098073582294,0.6527048887933661,-0.10300752239918196,0.3652974731535215,0.8298724880428671,1.0135766157021542,1.1031987542638246,2.8136955475862733,1.063893944466517,1.0689855937461734,0.13427845091197416,-0.6276166054449647,-0.8659060255150663,-0.19926197334974027,1.1531979011549625,0.1883773648551865,-0.0860400287513189,0.5780608890306916,0.49378006980425665,-0.8146031659825499,-0.22564513376218512,-0.5506522507521756,0.0622,0.548,0.847,-3.237,0.186,171.447,0.1
45,Without Me,Eminem,The Eminem Show,7lQ8MOhq6IN2w8EYcFNSUk,2002,./data/Without Me.mp3,0.25605855784371256,-0.1152421565468518,0.7833819801431686,0.7616587211953949,2.4517889208944164,-0.6271422849133331,1.9521908184358732,0.8855496625694954,0.701311890856436,2.4518890734603285,0.8749865958764825,0.9261294050380756,-1.3571820973378708,-0.8769012947475913,0.03656586114685128,-0.252379060577569,-0.4893533254140495,-0.022823617351958887,1.452563664241313,3.2165039965643123,0.9220422659210579,-0.14966919310382973,-1.0517618353813845,-1.4926456383170486,-0.7841783892332733,0.5182581956990729,-0.019378044961673394,0.04501675808932366,0.00286,0.908,0.669,-2.827,0.0738,112.238,0.662
46,Hey Ya!,OutKast,Speakerboxxx/The Love Below,2PpruBYCo4H7WOBJ7Q2EwM,2003,./data/Hey Ya!.mp3,1.7968835633474691,1.3235458138883789,-1.0272975702089913,-0.37194137712130815,0.3081269523436742,0.5727347501104166,0.37813187104526186,1.0852959793585428,1.086828650586038,0.7054060171383888,-0.4426664182100664,0.9492505668722899,1.4590143315494306,0.3003832196023567,0.049439851213128924,-0.20077914509490824,0.37920841376108316,-0.14188852368069418,0.2026315524791027,0.39600577854393865,-1.0271478024407623,-1.05257500472676,-0.46884780887534777,1.6407351839949984,-0.6919918993205355,-0.9392164594393317,-1.1604702191091498,-1.282324642870707,0.103,0.728,0.974,-2.261,0.0665,79.526,0.965
47,In Da Club,50 Cent,Get Rich Or Die Tryin',4RY96Asd9IefaL3X4LOLZ8,2003,./data/In Da Club.mp3,0.7283739938939447,0.7035385597117662,-0.779903912305949,-0.8430481906312658,-0.0006552770259332005,0.27231208153833825,0.5051824290860693,-0.4268807687682285,-0.672140590823262,-0.76993657415305,-1.7339240233163304,-0.3184928167203662,-1.4612905692309373,0.415598102826749,0.40524568612676837,0.40718563749255005,-0.4247362419781048,-0.8387666360247557,-0.5265172833183185,-0.047573074211738946,1.7207831367923938,0.6019903895843264,-0.9359841090965341,-1.2667549872969226,-0.311874025819348,-0.6134374532604004,-0.5432830201445653,-0.6964344415737701,0.26,0.902,0.72,-2.776,0.347,90.059,0.805
48,Yeah! (feat. Lil Jon & Ludacris),Usher,Confessions (Expanded Edition),5rb9QrpfcKFHM1EUbSIurX,2004,./data/Yeah!.mp3,0.9029699188133385,-1.9842331488017488,-0.4687331584470539,-1.654483065295857,-1.0089457997725404,-0.5026239213848063,-1.6167863292121694,0.2918607507351612,0.008883664965203951,1.2535718769817499,1.726718341325404,2.585119478633963,-1.4250507013950748,-1.0758986517297142,1.0463732492180122,0.9228555379822604,-0.38353742564652005,-0.3173229161014142,0.2712248410663523,1.2245380045193095,-0.27195882820645595,-1.047074597787777,-1.5184473537939158,-1.5005526540792509,1.2505094003765516,1.6244021120234693,1.745242119305634,1.7672171750551968,0.0183,0.894,0.791,-4.699,0.112,105.018,0.583
49,Mockingbird,Eminem,Encore (Deluxe Version),561jH07mF1jHuk7KlaeF0s,2004,./data/Mockingbird.mp3,0.7940001250241037,0.7985182549263445,0.7078172401072975,1.0881169546586813,1.0315474078664628,0.23510381419113388,0.767607785212414,-0.018805729278895112,0.6492801072557799,-0.356809980201025,-0.8555326205178893,1.0973249188821257,0.48931661262650256,0.5335545816802875,0.741373514563447,0.803453303716545,1.2157964278292563,0.11375491148542165,0.07136695737285212,-0.5489456392567009,-1.22803155951996,-1.1286897311423127,-0.7140528490046584,0.9155905341981325,-1.0790269984193668,-0.6075918074064862,-0.678568304647473,-0.865076192463123,0.209,0.637,0.678,-3.798,0.266,84.039,0.254
50,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,Curtain Call,5Z01UMMf7V1o0MzF86s6WJ,2005,./data/Lose Yourself.mp3,0.4832476506258474,0.8448599802526278,-1.142175556980723,0.9223699902436111,1.3829538434222242,-0.4258124260441513,2.237717673274616,0.9910865017628981,0.03547891457403538,0.7527625255502219,0.5249796899278903,0.06441498166406803,0.4304898413384033,2.2911192998678716,3.529494750657181,1.0401095064351897,0.33056631117144125,-0.26576742890211125,-1.2150441512056407,-1.3622921494772813,-0.715152411208392,0.20898550480036632,-0.2768450100483853,-0.5269433998810921,-0.4104682215440621,-1.436256451473659,-0.8881201644978786,-1.1424023644235755,0.00868,0.692,0.744,-4.565,0.257,171.374,0.0612
51,Feel Good Inc.,Gorillaz,Demon Days,0d28khcov6AiegSCpG5TuT,2005,./data/Feel Good Inc..mp3,0.5393914252289166,-0.09458298204124836,-1.8855271572857295,-0.1355549471918182,-0.5837244088460896,-0.3250164969777578,-0.4888664374655993,-0.4573679250800843,0.30599027321273825,-0.5647247105209827,-0.457142486123144,-0.9014737819455363,-0.3255516279226684,0.022587935477486727,-0.18207581793757513,0.3149340625359424,-0.5721423392477644,0.10473585009092709,-0.20710385543731322,-0.25669683647810965,0.7594333896081475,0.19322999951637226,1.141693692888134,-0.03280564562538717,0.32877927676967017,-0.6128625544866393,-0.02290222969822534,-0.23620075963625747,0.00836,0.818,0.705,-6.679,0.177,138.559,0.772
52,Blow the Whistle,Too $hort,Blow the Whistle,2lMg3lCMOGistaWBNGjuT3,2006,./data/Blow the Whistle.mp3,0.6206597961084184,-0.16703941201813238,1.0526712026980705,0.48806092340550533,2.2904948031027903,0.9196135651706558,1.3553790217341315,2.10918813700809,1.5120342070000594,1.4363283250252905,1.8027938055806763,0.46852683682054647,2.581071385133566,1.6547077387272229,0.3085087986136593,0.7588038741176716,-0.13203975509079588,-0.5221001721413701,0.39065537202871586,0.22425295831976422,-0.3672626875719736,-0.2202428494087815,0.9832249881302174,1.588381481056981,-0.7835742779426215,0.9574470008151973,-0.15003022401808186,0.2951321167531427,0.0042,0.907,0.625,-5.557,0.198,99.918,0.605
53,Caribou Lou,Tech N9ne,Everready,0I0wn4G67txQwENcmRH3d6,2006,./data/Caribou Lou.mp3,1.1968906747813737,0.38266382969623286,-0.070676895472708,-0.4482814101703837,-0.42791813288284763,0.09347545190007801,1.1953024476231404,-0.4285461929072129,0.2737684917577583,-0.7416201152399704,0.4144590551081762,0.792521288329423,0.7023942804326121,0.4975394354142294,0.03036190266686802,-0.0386488580187708,0.8679743762833719,1.168634321921039,0.19005491420254245,0.0820811827383844,0.2539900283410308,-0.21329214132777477,-0.6150634399798134,0.05802074763489819,-0.13292320166291333,0.3597536537543267,-0.08189279651959012,0.08932298304647239,0.127,0.784,0.815,-2.703,0.298,178.119,0.559
54,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),T-Pain,Epiphany,2aIdVb8v9KTpEZnftkz2mD,2007,./data/Buy U a Drank (Shawty Snappin').mp3,0.1517689356091419,-0.7652820439439308,1.132957315721336,-0.27502575653383937,0.5906847729740053,-0.28281579772345183,-1.9488518339033638,-1.0407116420503015,-0.2016640983034229,-0.5068069052223085,-0.269802723638529,-0.47848918043386013,-0.3168034012196176,0.4901833061460168,-0.06630140803281472,1.0933032646142813,0.29585390200211514,1.1022110132304586,-0.08885084766335563,-0.183477203557251,0.25635802397764945,-0.5631438849436612,-0.7493879610962314,-1.7543259869674506,-0.38699833018780616,1.5512174547106479,0.552544186350204,1.1739089112008585,0.0108,0.451,0.55,-8.137,0.262,80.001,0.594
55,X Gon' Give It To Ya,DMX,The Definition of X: Pick Of The Litter,1zzxoZVylsna2BQB65Ppcb,2007,./data/X Gon' Give It To Ya.mp3,1.5454379399809823,0.2843464638123491,-0.36886355574492996,0.41994049658153604,-0.6218119502284877,1.8633561152220972,-0.4473070179482836,-0.3060649245491436,2.0755008894748745,-0.3405996824697062,1.2168268872197547,1.0382163488296108,-0.7047605194109144,-0.5265037168828526,-0.6612169723967045,-0.34847576174121425,-0.14773982891995335,0.6419707352100281,1.170883490429303,0.9060219691054519,0.61558030123877,0.43697519532376067,0.679766923210958,-0.17233022512258042,-0.6990412575878038,-0.1457089074032777,-0.46852774519578394,-0.223791205030992,0.0135,0.761,0.899,-3.09,0.183,95.027,0.673
56,Kiss Me Thru The Phone,Soulja Boy,iSouljaBoyTellem,2q4rjDy9WhaN3o9MvDbO21,2008,./data/Kiss Me Thru The Phone.mp3,1.1472141002629044,-0.5229717786860789,-0.1317619881815265,0.2895333112844593,-0.4621424992446904,0.1587855661734191,0.3587860379865134,0.22744904699121293,0.21290979259402912,1.0362342623995244,1.1759403290581483,1.3232328544257674,0.0956319842944168,0.753514088407271,1.042763444539529,-1.0465636040241033,-0.7108167368651227,-1.4425518780939983,-0.4428826235422765,-0.015328453016409772,0.5323057392993353,0.9578112680592537,0.35630160891953716,0.7559217801292933,-0.8365992466644646,0.6603983909978762,0.18621899490580168,0.467702415221032,0.0185,0.758,0.712,-3.781,0.112,149.998,0.795
57,Whatever You Like,T.I.,Paper Trail,1IAzD1muglOxOcPbUHs70R,2008,./data/Whatever You Like.mp3,1.0706410388139056,-0.34566241344891846,0.12702575147762984,-0.5519228823439337,-0.013229770212582143,-0.9989062841286938,-1.9793343206348217,-0.2073253293231602,0.9857444440168569,0.014956883798996505,0.47104840727394026,1.2547548821048444,2.026131270702636,0.9107181918240993,0.22806163220585313,-0.5421640081244993,0.3856554185083346,1.3339444936442797,-0.8494185779446758,-1.17118731698599,-1.1322671998517186,-0.1461437560724219,-0.5252482048425975,0.6263969219000011,-0.38206747852442663,1.2109321833954363,0.4515686752434554,0.9288229550992966,0.0161,0.68,0.687,-6.162,0.0709,150.053,0.467
58,Day 'N' Nite (nightmare),Kid Cudi,Man On The Moon: The End Of Day,5FEXPoPnzueFJQCPRIrC3c,2009,./data/Day 'N' Nite (nightmare).mp3,-0.3682014428394728,1.0435390009018475,0.8488820589648873,-0.0080013629919566,1.636865468062544,-0.48031070974438855,-0.39713210226441203,-1.4459961936665915,-0.5822823151968178,-1.5575877631972477,-0.30989957133954665,-1.1157078810492933,-0.13408813763131713,0.3676094051797679,0.8004803549352899,-0.3560275206145917,0.03321450509645348,-1.1901266433750404,0.05263670121045685,-0.7497575913589049,-1.413048755216661,-1.5214975742168142,-0.9730616168692154,0.873393074368855,-1.2031694628059613,-1.2308982523711482,-1.4977441135289027,-1.6887486296841607,0.499,0.871,0.44,-6.25,0.0761,137.996,0.799
59,Pursuit Of Happiness (Nightmare),Kid Cudi,Man On The Moon: The End Of Day,5iSEsR6NKjlC9SrIJkyL3k,2009,./data/Pursuit Of Happiness (nightmare).mp3,0.18887168413381558,1.2741203727784092,-2.2410290270618587,-1.1010008571956027,-2.2247061411452735,-1.3274112176327328,-1.4646113930701454,-2.0737495375221218,0.1970713052914602,-1.7736271524113263,-0.11598720065307508,-0.5817668335712926,0.7963047614468848,-2.065524312150953,-2.173118550892363,-1.8721203487734694,1.175075728061629,-1.6051508885491472,-2.2995883985475616,-0.7797621217641039,-1.0263087600643743,-0.08725807603545722,-1.5408698793768358,-0.3597194283765425,-0.6253752123863707,-1.7651024005912315,-1.1506323680674762,-1.4395044546100122,0.484,0.63,0.605,-8.951,0.0414,115.277,0.266
60,Love The Way You Lie,Eminem,Recovery,15JINEqzVMv3SvJTAXAKED,2010,./data/Love The Way You Lie.mp3,1.1349467747751703,0.08393091056170872,-1.858798051618033,-0.4391389343967933,0.5226497892870955,-0.7083371034129438,0.2999531140286045,-0.31203511601509065,0.3367510909041959,-0.9642691533298742,-1.0199692271621994,-1.115871850481257,-0.361296861302705,-0.42632603362188787,0.7057547683822516,-0.4449488737332818,-1.486045043201346,-0.9197113080449412,-1.8561539205515827,-0.7521032951604731,-1.012252136370174,0.27000855047302724,0.8573423586795237,-1.0677890713179528,1.1301017994594083,-0.33236598078997737,0.34554362834631436,-0.08503080332989839,0.241,0.749,0.925,-5.034,0.227,86.989,0.641
61,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,Flockaveli,03tqyYWC9Um2ZqU0ZN849H,2010,./data/No Hands.mp3,1.0255630771016824,-0.43695417828550376,0.5946564256512409,-1.2532736012974075,0.32728282196301084,0.667696337711867,-0.5529801822648012,0.5151754354615288,0.6829547731883806,1.312458298467642,1.6763064647571229,2.266718241198173,0.2491454211974148,0.8944004651371972,0.41396573664615155,1.6377471844833127,2.0195272112465052,1.633675843514641,1.600534786006031,0.6185644896426798,1.316984183992546,0.09886721986919683,0.4421237011402206,1.0673007228881126,-1.0441763197164387,1.6370290667733294,0.5056522909393731,1.3310922747675162,0.00544,0.76,0.595,-6.366,0.0391,131.497,0.361
62,Work Out,J. Cole,Cole World: The Sideline Story,2wAJTrFhCnQyNSD3oUgTZO,2011,./data/Work Out.mp3,-0.21070672303690888,0.8915163839772012,0.550122414477879,0.3856507770270587,-0.220679328821225,0.9333543309198261,0.8468303096818683,0.23472342060286078,1.4868925627878244,0.3625751324914525,-0.17425520487049,2.5579548409015764,0.8326864953446536,0.4629135302511311,0.6317565460258804,0.7688026189485361,1.7954955959955456,1.9114603768812144,0.6280498096242972,0.3760562172961985,0.3734005236997611,1.2392282522323734,0.7478625229517778,0.4395067155330385,-1.5920640761164313,-0.7509180573901006,-1.2619058056532377,-1.1083654996914625,0.0531,0.831,0.427,-6.903,0.106,93.004,0.216
63,Marvins Room,Drake,Take Care (Deluxe),047fCsbO4NdmwCBn8pcUXl,2011,./data/Marvins Room.mp3,-2.529570670671452,2.2861253827100225,1.591317556805206,-0.2981859687625562,1.1024763643185096,-0.7174664111040618,0.1642480432667225,-1.3877914836276186,-1.4527298333050749,-0.7126380027344567,0.19128673957111952,-1.4984227038257474,0.8642560617942225,-1.2213666452768916,-0.7716512157534103,-1.5913481530513554,-0.3239789250231623,-1.3720638650357107,-2.04981177034093,-1.1041755626415672,-1.0164273724548514,0.5751540952730767,-0.7493244741104306,0.003995301800221195,-1.7785052572068147,-3.648893560048511,-2.79047490117919,-3.2561578911505893,0.646,0.492,0.26,-17.341,0.0921,111.519,0.312
64,Dreams and Nightmares,Meek Mill,Dreams and Nightmares,42zd6DYQ4o4SECmTITrM1U,2012,./data/Dreams and Nightmares.mp3,1.5701408581077254,0.19495205085205347,-1.4165569983474429,-1.9980495826878322,-1.397803367057827,-2.278890332870865,-1.8441744850222548,0.7733698804670031,-1.4750549119227254,-0.15033173665192204,0.002880739388716388,-1.1766603358091168,-1.3017451904955604,-1.7370711897344053,-1.6823399971649906,0.1910323876461878,-1.0318531189828497,-0.8601896621546382,-0.23910230226198198,-1.987484436721078,-1.5305870768012664,-2.1055133356843294,-0.7286405315367779,-0.6668588737503074,0.4651468976520391,0.059205541678729795,0.20927341235491548,0.21738290115003897,0.468,0.631,0.774,-2.459,0.3,79.745,0.44
65,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city",2HbKqm4o0w5wEeEFXm2sD4,2012,./data/Money Trees.mp3,0.22520715329034216,0.015567139170604281,1.3741826966398045,-0.05319874834937499,1.194089293609158,-0.8978475697613761,-0.5676109872542611,0.6558823190609688,-1.6786294633892003,0.878033234065453,-0.02312223588428084,0.8703989795040921,-0.02825697129134134,0.40092241540111834,0.23365373664824643,0.032603853176611644,0.835122878885474,0.913483057086884,1.1299125959283067,1.4664668578421396,0.26960342643865315,0.12420857384340811,-0.2348733648505441,0.34419477591500885,-0.4894322325603564,1.0495886519520625,0.3253099706993093,0.7436051940434444,0.0703,0.716,0.531,-7.355,0.122,71.994,0.344
66,3005,Childish Gambino,Because the Internet,2ZltjIqztEpZtafc8w0I9t,2013,./data/3005.mp3,0.05842939585511486,0.6226674512783175,-0.4988058556558355,-1.0852642472393497,-1.2268502762900224,-0.9233484896250582,-0.42824647361676993,-0.792419660187368,0.4895687015126882,-0.7447566268756857,-0.1167712147745247,1.649896514519524,0.22954486683386013,0.866197193491615,-1.0753708666157455,-1.4822532489272893,-0.7007030967410223,-0.7745073307391004,0.47002724030973486,-0.010944064459751384,0.6225712686732353,0.4654030493879565,0.01840233164340296,0.7835301424834821,-0.8096815063473579,-0.46986921107167523,-0.6843920313095821,-0.6629076441473558,0.113,0.472,0.448,-7.272,0.326,166.077,0.636
67,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),4X5f3vT8MRuXF68pfjNte5,2013,./data/kin' Problems.mp3,-0.8013534594249376,1.043622403056466,0.14337461633802714,-0.775939079410275,0.2128460519721655,0.10522149176830085,1.3627410959249004,1.2118654825607944,0.7938188886205461,0.7100650675374097,1.4979076709814494,0.4059995970730588,0.9533409668813017,0.8900131170875845,0.0426997104428236,-0.34483922854760735,-0.35604803958142195,0.5117457246938444,0.7339843754429025,0.7389502284468138,1.3221699452147597,1.1604912654516617,1.1228199913933565,1.0278978583755571,-1.3136749211370908,-0.8123564277770081,-1.212335761582165,-1.2098139492309572,0.024,0.852,0.693,-6.87,0.274,95.967,0.66
68,No Role Modelz,J. Cole,2014 Forest Hills Drive,62vpWI1CHwFy7tMIcSStl8,2014,./data/No Role Modelz.mp3,-0.6964581857015765,1.0568321301998171,-1.0458716399572763,-1.5044262953742276,0.17064450017078092,0.7907899803763793,1.0431499520236678,-1.1246730780365692,-0.3952302059192563,-0.4854631936597144,-0.022540608256643974,0.40799919758991116,2.0534967989587507,-0.38185751694138453,-1.5076067075533135,-1.3456414407276505,-1.5816100058066747,-0.6632322885961279,-1.9798629557002625,-1.2038982335333681,-0.7506927419719314,-1.146988700527978,-0.17843020597274675,0.2623973556075331,-0.6761625615441283,-1.7819042205106586,-1.1716147670408517,-1.4454391056711335,0.302,0.696,0.521,-8.465,0.332,100.0,0.458
69,Wet Dreamz,J. Cole,2014 Forest Hills Drive,6Ius4TC0L3cN74HT7ENE6e,2014,./data/Wet Dreamz.mp3,0.05730465582432476,0.6880838731965554,0.6580391062758612,-0.04051758698483392,-1.0419340170830478,0.11808243262122799,-0.48088509845172717,0.18217693235393723,1.1897424628707793,-0.41593810851840185,-0.4295136120478778,0.9410635615986522,-0.8743513420936271,-0.5026746484451861,-1.0808549153213345,-0.32498439969729465,-0.9863386127004915,-0.7214894352549367,0.031439365280455135,0.03341791683591972,1.3139388965001415,1.021368796613415,1.265337091665,0.262925590994761,-0.811653833879651,-0.02975597908894468,-0.6788890981495777,-0.4421835813089692,0.0752,0.504,0.705,-8.205,0.364,175.483,0.584
70,Come Get Her,Rae Sremmurd,SremmLife,1Ser4X0TKttOvo8bgdytTP,2015,./data/Come Get Her.mp3,0.43830857179930155,0.9902735692094747,0.03648714952711522,-1.7539652591125703,0.28773483554956447,-2.3657821083779185,1.5705843697393618,-0.0646249750343029,1.1173505932669254,1.7984137967085683,0.9049988512598598,1.8771783712067842,-0.5755886886858674,-1.0345655963689748,-0.20654836080880548,-0.7159333425036867,1.0576020118420784,0.8332285808572477,-0.2845105452415063,-0.46684851921072335,-0.39059976074058517,0.7281199995459071,-0.4000499000452293,-0.5874405285657852,-0.6491560708618965,0.2600280921559209,-0.39782106954011165,-0.10917475807922668,0.187,0.689,0.564,-6.226,0.136,185.023,0.123
71,I Don't Fuck With You,Big Sean,Dark Sky Paradise,7FYH5AW3bVfZHJIQpq3UOA,2015,./data/I Don't Fuck With You.mp3,0.45759578896253156,0.4260483127364983,0.026233000036230775,-0.2702448518599776,0.780449984955834,0.06605733316053065,0.3413681288264969,-0.10018826643100764,-0.16454374350392972,1.0519505509294333,0.26945825820840236,0.7579285398305198,0.5583160405377701,1.0077763889287714,0.5982203732494459,0.4344738049757188,0.16613320266351003,-0.06532449786194905,-0.08962913761079618,-0.6820265417432745,-0.5763835237662603,-0.5863313051634886,-0.008648325338605052,0.5154649832813917,-0.3463119729095867,0.06645310713981036,-0.23905638495285242,-0.12089892857234143,0.0355,0.824,0.733,-5.475,0.0613,97.971,0.393
72,Low Life,Low Life,EVOL,7EiZI6JVHllARrX9PUvAdX,2016,./data/Low Life.mp3,-0.6681359540131419,2.180801796153713,1.1624719062858189,-0.9271892304998706,-0.4977949382141997,-0.8371807616117188,2.0696240937610813,-0.7730059416069927,0.6770870879690443,1.019709852013628,2.160515754501631,1.2336623891039644,1.79556117711201,-0.08420005128020754,0.20881605883588406,1.07934749399338,-0.23948148572647882,0.4486743230067201,-0.14962903347331724,1.0630604562639419,-0.10070181124394761,-0.7961008340490382,-0.5218849670868567,-0.49929843597260315,-1.5558854956490962,-1.8752368676974809,-1.9845603674170202,-2.039395896200294,0.337,0.722,0.331,-7.789,0.0725,143.974,0.102
